,n_samples,simulation,criterion,average,error
445,40,diamond,mse,0.04343778500121122,0.0003605082355731441
446,40,diamond,friedman_mse,0.04255222482623368,8.992336815920099e-05
447,40,log,mae,0.19626755862133932,0.003162832538372733
448,40,log,mse,0.19425094793833636,0.0010939136654118053
449,40,log,friedman_mse,0.1971570447596421,0.0010077062910386562
450,40,quadratic,mae,3.2858492195243967,0.037222431965637896
451,40,quadratic,mse,3.1190239057619435,0.02350213516458552
452,40,quadratic,friedman_mse,2.990439640429174,0.014452013452335778
453,40,w_shape,mae,3.895021533056633,0.025354791517324598
454,40,w_shape,mse,3.925627441105123,0.4177759943353806
455,40,w_shape,friedman_mse,3.5267205094390675,0.05342952360665202
456,40,two_parabolas,mae,0.028452162384452924,0.0005038261869976687
457,40,two_parabolas,mse,0.02718673105595244,0.00030256243687298823
458,40,two_parabolas,friedman_mse,0.029125357508002152,0.0005234285610877018
459,40,fourth_root,mae,0.20193660405319921,0.004097260878823353
460,40,fourth_root,mse,0.2006641635469138,0.0004735873838365261
461,40,fourth_root,friedman_mse,0.195477796850621,0.0019360289699383417
462,40,multi_indept,mae,0.08163752807367516,0.0012103763139405953
463,40,multi_indept,mse,0.08046481049669592,0.00035503656098316675
464,40,multi_indept,friedman_mse,0.08052726509744879,0.001078725617485518
465,40,bernoulli,mae,1.4189635665037765,0.010150492132375318
466,40,bernoulli,mse,1.4329891650211604,0.018472774842123712
467,40,bernoulli,friedman_mse,1.3587467359057714,0.008149459353702114
468,40,square,mae,0.04296874569083826,0.00019358473674970997
469,40,square,mse,0.04261173212144886,0.00018420965609489698
470,40,square,friedman_mse,0.04283643940321612,0.00016793027331390387
471,40,linear,mae,0.8197457226351901,0.011431741014299265
472,40,linear,mse,0.8183255372842213,0.00446216057883696
473,40,linear,friedman_mse,0.8214618124116514,0.004307355596752485
474,40,exponential,mae,64.64699713552707,1.0417870808699043
475,40,exponential,mse,66.00347799060526,0.39970055921247144
476,40,exponential,friedman_mse,70.10486720743964,2.3236902103872135
477,40,cubic,mae,136.47756109408792,2.4863047913468925
478,40,cubic,mse,135.76905274106113,4.842086694708909
479,40,cubic,friedman_mse,130.88125517250313,1.838879064817179
480,45,joint_normal,mae,0.073131264880709,0.0002356213457022605
481,45,joint_normal,mse,0.0739320184406658,0.00046151530910036706
482,45,joint_normal,friedman_mse,0.07379061517590794,0.00040982722451559815
483,45,sine_4pi,mae,0.050040629756925616,0.00021993274550597918
484,45,sine_4pi,mse,0.04992090089094188,0.0001989996145304361
485,45,sine_4pi,friedman_mse,0.04963375653568284,0.00023375900685936884
486,45,sine_16pi,mae,0.05064053994851474,0.0001700265283625827
487,45,sine_16pi,mse,0.050189659648505844,0.00025568836406097604
488,45,sine_16pi,friedman_mse,0.05044263886425073,0.00024587123220747974
489,45,multi_noise,mae,0.07627557873875543,0.0008046255304594833
490,45,multi_noise,mse,0.07561712978727513,0.00036894464006893775
491,45,multi_noise,friedman_mse,0.07447268527908946,0.0004499616544557031
492,45,step,mae,0.5945459884245627,0.00835370634221278
493,45,step,mse,0.5832548183288446,0.0041870489891197155
494,45,step,friedman_mse,0.582450460927088,0.00513614185595924
495,45,spiral,mae,3.3705952808594644,0.04685549320709226
496,45,spiral,mse,3.6835205444866936,0.029877928676470884
497,45,spiral,friedman_mse,3.5116189408048966,0.0703860090759498
498,45,circle,mae,0.052795497800949186,0.00035084919903643157
499,45,circle,mse,0.05394444828953639,0.0003264286650717979
500,45,circle,friedman_mse,0.053172621572122256,0.00022136657363465683
501,45,ellipse,mae,0.054397251762658326,0.0005616981736065239
502,45,ellipse,mse,0.053775588105369886,0.0009651138763664493
503,45,ellipse,friedman_mse,0.053318698988867874,0.00046778931194220766
504,45,diamond,mae,0.04268992870384848,0.00017930042505809996
505,45,diamond,mse,0.042865980717155604,0.00015792972507299715
506,45,diamond,friedman_mse,0.04291713616110836,0.0001949181381956538
507,45,log,mae,0.19939838511808866,0.0008525078919919947
508,45,log,mse,0.18804776177244914,0.0007348520841668219
509,45,log,friedman_mse,0.20196999408965874,0.0021609882688977894
510,45,quadratic,mae,3.1161616531914014,0.023508343778470834
511,45,quadratic,mse,3.1897733576678062,0.05517665092566598
512,45,quadratic,friedman_mse,3.0990714936401824,0.05627208745650619
513,45,w_shape,mae,3.362293831542229,0.07945640250069008
514,45,w_shape,mse,3.126517818505728,0.06670715832635932
515,45,w_shape,friedman_mse,3.583846128615974,0.05089509577837916
516,45,two_parabolas,mae,0.030521957238810578,0.0004975087414280646
517,45,two_parabolas,mse,0.029652126043316834,0.00036133037667081177
518,45,two_parabolas,friedman_mse,0.028287053885018693,0.00010357021313616726
519,45,fourth_root,mae,0.201473337868032,0.001446449782033454
520,45,fourth_root,mse,0.20228656615085425,0.0010057840234143419
521,45,fourth_root,friedman_mse,0.19908213730479712,0.0015376050793906842
522,45,multi_indept,mae,0.0801257793041221,0.0010610814501376918
523,45,multi_indept,mse,0.08036934876109172,0.0009711808295201073
524,45,multi_indept,friedman_mse,0.08085975225294327,0.000526401226576215
525,45,bernoulli,mae,1.3813087576696823,0.014151070431734303
526,45,bernoulli,mse,1.3892077691786895,0.016155690559590926
527,45,bernoulli,friedman_mse,1.3346935115318723,0.0018329916736527353
528,45,square,mae,0.04328870094817566,0.00018878333593736602
529,45,square,mse,0.04296389093870662,0.0001100747946932587
530,45,square,friedman_mse,0.0429833643785655,7.210007515924987e-05
531,45,linear,mae,0.8283581026390274,0.013085881572672688
532,45,linear,mse,0.8093493907611252,0.007326789832490233
533,45,linear,friedman_mse,0.8122720893055199,0.006882943016880576
534,45,exponential,mae,63.744586304001714,0.947233256614449
535,45,exponential,mse,66.8309733323897,1.5101130126963775
536,45,exponential,friedman_mse,69.61403329483039,1.315294037280068
537,45,cubic,mae,146.90788984541877,2.3762804631540995
538,45,cubic,mse,129.616308348917,3.398422441644102
539,45,cubic,friedman_mse,134.40388506417509,2.6752011824325828
540,50,joint_normal,mae,0.07427786002361597,0.0002847220825253822
541,50,joint_normal,mse,0.07410690334033673,0.0004338195453277522
542,50,joint_normal,friedman_mse,0.0721525257355147,0.0003683138694980828
543,50,sine_4pi,mae,0.04944721769292278,0.0001781915553813292
544,50,sine_4pi,mse,0.04949492048783542,0.00022177503276200568
545,50,sine_4pi,friedman_mse,0.04941024730410792,0.00010014279747017241
546,50,sine_16pi,mae,0.04990133146039143,0.0002532254408908023
547,50,sine_16pi,mse,0.04996440827794861,0.00013691094449025178
548,50,sine_16pi,friedman_mse,0.04972699544420758,0.0002347516347172496
549,50,multi_noise,mae,0.0766483401048284,0.00022109854118904042
550,50,multi_noise,mse,0.07629948184556579,0.0004339055344671791
551,50,multi_noise,friedman_mse,0.07410900781814689,0.00024181167245793797
552,50,step,mae,0.600587397833557,0.0034252463711797977
553,50,step,mse,0.5804548497595929,0.0025477594300937424
554,50,step,friedman_mse,0.5978827511830789,0.003246408407841736
555,50,spiral,mae,3.4049931114248486,0.05482306831095735
556,50,spiral,mse,3.3713548805386266,0.05545479205207368
557,50,spiral,friedman_mse,3.3562310903644508,0.03760252072326589
558,50,circle,mae,0.052667630626157834,0.00024635002938795745
559,50,circle,mse,0.053629672132971096,0.0002816348897530128
560,50,circle,friedman_mse,0.052694867763534416,0.0003998152802715952
561,50,ellipse,mae,0.05286438664229641,0.0010867969090045692
562,50,ellipse,mse,0.05365692645651449,0.00020622477834594433
563,50,ellipse,friedman_mse,0.05340764805766749,0.000832039156731362
564,50,diamond,mae,0.04308750607657199,0.00025577121323715635
565,50,diamond,mse,0.043492817525064224,0.00010267642184227803
566,50,diamond,friedman_mse,0.04296491472399823,0.00022570305223524033
567,50,log,mae,0.19517014280752282,0.0009089921015252185
568,50,log,mse,0.19561808830892527,0.0016382275284182232
569,50,log,friedman_mse,0.1873318530704437,0.0009766143286703947
570,50,quadratic,mae,3.051216895809644,0.013397191583471118
571,50,quadratic,mse,3.3279829658212527,0.0590883476189065
572,50,quadratic,friedman_mse,3.2128259991000454,0.03502594526695854
573,50,w_shape,mae,3.1637532021178414,0.08196598737975865
574,50,w_shape,mse,3.3247378066892486,0.024161513240329835
575,50,w_shape,friedman_mse,3.266720333308912,0.03669371366684024
576,50,two_parabolas,mae,0.02935528982022621,0.0005610333572196634
577,50,two_parabolas,mse,0.030504430796631454,0.00042372515141828304
578,50,two_parabolas,friedman_mse,0.02973511861068554,0.0002808296169339308
579,50,fourth_root,mae,0.1899197728592311,0.0011243303915947761
580,50,fourth_root,mse,0.19981616395211899,0.0027238756978907727
581,50,fourth_root,friedman_mse,0.20260694660443185,0.0019329562392797028
582,50,multi_indept,mae,0.07906032691979481,0.0002806141219750129
583,50,multi_indept,mse,0.08048298757689776,0.0009712946528028216
584,50,multi_indept,friedman_mse,0.08212281149909849,0.0004688410703640492
585,50,bernoulli,mae,1.393761048083665,0.016228191026928507
586,50,bernoulli,mse,1.3843434680781044,0.009348106014861496
587,50,bernoulli,friedman_mse,1.3953628563255687,0.010282390069078454
588,50,square,mae,0.04309605914198132,9.13543441118228e-05
589,50,square,mse,0.04286792765116326,0.00016912116119724131
590,50,square,friedman_mse,0.042863848713000724,3.3968616423178036e-05
591,50,linear,mae,0.808300810268318,0.003770117201572652
592,50,linear,mse,0.8005980195427931,0.004068606606369543
593,50,linear,friedman_mse,0.8662904612068127,0.011654031376392718
594,50,exponential,mae,58.62089565414503,1.4420499636328512
595,50,exponential,mse,63.20542385127784,1.3581808715723376
596,50,exponential,friedman_mse,60.531207245529664,0.9347260865616125
597,50,cubic,mae,137.0996896186665,1.0576596129040827
598,50,cubic,mse,138.88125018926885,1.5763954411463048
599,50,cubic,friedman_mse,141.69586215891132,2.835068046694267
600,55,joint_normal,mae,0.07154353322825124,0.00024143102381610413
601,55,joint_normal,mse,0.07408651219661666,0.00045033598144467597
602,55,joint_normal,friedman_mse,0.07342992777627977,0.0002314399344836297
603,55,sine_4pi,mae,0.04912705896282371,0.00016117615481133472
604,55,sine_4pi,mse,0.049428060683603295,0.00010590127084869905
605,55,sine_4pi,friedman_mse,0.04940436786019052,0.0002303952989034382
606,55,sine_16pi,mae,0.049035373935674656,0.00016241083716737425
607,55,sine_16pi,mse,0.04967591246790028,0.00019534943172403056
608,55,sine_16pi,friedman_mse,0.04911266860240804,0.0001277730488418516
609,55,multi_noise,mae,0.07415388155398431,0.0003976947252352904
610,55,multi_noise,mse,0.0772821896002984,0.0008659325753616546
611,55,multi_noise,friedman_mse,0.07434973126601402,0.0003449752414010334
612,55,step,mae,0.599564600654575,0.006580954975077156
613,55,step,mse,0.5944593940441758,0.0021557751566945874
614,55,step,friedman_mse,0.5951062017121045,0.004584719921474852
615,55,spiral,mae,3.4801648125882307,0.03718935671722077
616,55,spiral,mse,3.4105813855981344,0.07021690902836136
617,55,spiral,friedman_mse,3.669521968284942,0.06730979214059414
618,55,circle,mae,0.05234403278909426,0.00017937020131566253
619,55,circle,mse,0.05503129845887459,0.00030731256992995237
620,55,circle,friedman_mse,0.05291800499525777,0.00023470300895612524
621,55,ellipse,mae,0.05264985703872203,0.0003257036448745622
622,55,ellipse,mse,0.05337599466776074,0.0006022530740667116
623,55,ellipse,friedman_mse,0.05440302225891427,0.0007640311274144266
624,55,diamond,mae,0.042640442633901564,5.5737136184832974e-05
625,55,diamond,mse,0.042609136949326346,0.00014272693982595396
626,55,diamond,friedman_mse,0.04279265298783071,0.000122897689310569
627,55,log,mae,0.18510335802319436,0.0016563853890197203
628,55,log,mse,0.1911752514936163,0.0011575683869124776
629,55,log,friedman_mse,0.19070705452904557,0.0010116797584161523
630,55,quadratic,mae,3.10936460910508,0.039727688380275857
631,55,quadratic,mse,3.10683828183648,0.027804654659807606
632,55,quadratic,friedman_mse,3.036965312153229,0.013039723030520162
633,55,w_shape,mae,3.3675444980514486,0.10420286707546604
634,55,w_shape,mse,3.6284842830599695,0.05157520443388454
635,55,w_shape,friedman_mse,3.01916578122067,0.1078094830024791
636,55,two_parabolas,mae,0.028618188463656945,0.00039647752139482353
637,55,two_parabolas,mse,0.029308744876257887,0.00028171075164910565
638,55,two_parabolas,friedman_mse,0.029129839317491434,0.0003297355445911013
639,55,fourth_root,mae,0.1991392370062896,0.0008123202850257461
640,55,fourth_root,mse,0.19211701549778262,0.0013071497598083094
641,55,fourth_root,friedman_mse,0.1957891411703832,0.0009549493416389124
642,55,multi_indept,mae,0.08037620357489247,0.0007982580600358076
643,55,multi_indept,mse,0.07941753347642483,0.0005007634707105002
644,55,multi_indept,friedman_mse,0.08060165609542849,0.00045169092080486804
645,55,bernoulli,mae,1.315381009047088,0.005503678535486332
646,55,bernoulli,mse,1.3785070466020986,0.012827268380802021
647,55,bernoulli,friedman_mse,1.3913520320176969,0.017619771829349214
648,55,square,mae,0.042656784930595625,0.00018857368523119607
649,55,square,mse,0.04323461053773463,0.00012723918368961668
650,55,square,friedman_mse,0.042668628345915734,6.852895531183728e-05
651,55,linear,mae,0.8334461583484153,0.010030012430133888
652,55,linear,mse,0.834926549179366,0.006966500899643921
653,55,linear,friedman_mse,0.8366325127467669,0.008719531361202699
654,55,exponential,mae,66.90978584415856,1.1158306466594747
655,55,exponential,mse,66.76355921610963,1.2857304658730302
656,55,exponential,friedman_mse,64.72320290387808,0.6861382822665556
657,55,cubic,mae,146.60775312123144,3.627278188343809
658,55,cubic,mse,119.29182851556986,1.1811447520340723
659,55,cubic,friedman_mse,130.0939257640507,1.825189353347608
660,60,joint_normal,mae,0.07162945260338993,0.00022087387434496756
661,60,joint_normal,mse,0.07230640456314477,0.0004086289694659218
662,60,joint_normal,friedman_mse,0.07412598122470106,0.0008722274012253016
663,60,sine_4pi,mae,0.04928544345239866,0.0001791000123352235
664,60,sine_4pi,mse,0.04942878470441064,0.0002165742815480494
665,60,sine_4pi,friedman_mse,0.04928242017009764,0.00011021620451884902
666,60,sine_16pi,mae,0.04914279156329642,0.00017820104820095566
667,60,sine_16pi,mse,0.04937604571732577,0.0001620949196887943
668,60,sine_16pi,friedman_mse,0.04938482359785766,0.00010541192387963727
669,60,multi_noise,mae,0.07440816475733163,0.0004961018797709827
670,60,multi_noise,mse,0.07713839439036782,0.0006211975967463224
671,60,multi_noise,friedman_mse,0.07466231333191406,0.00026527090895619277
672,60,step,mae,0.6031460066193567,0.006844622694095322
673,60,step,mse,0.5930653649128571,0.003640223640917286
674,60,step,friedman_mse,0.5932854651888351,0.0024265199635487367
675,60,spiral,mae,3.375609574095713,0.06168526869991359
676,60,spiral,mse,3.464812191542413,0.046589586434951424
677,60,spiral,friedman_mse,3.5530401804063785,0.049684503314783184
678,60,circle,mae,0.05321131601071043,0.0003633684978306089
679,60,circle,mse,0.053158939832460964,0.000293017066255845
680,60,circle,friedman_mse,0.05307012338314564,0.00020859543421607502
681,60,ellipse,mae,0.05352344470455152,0.0004942217071482413
682,60,ellipse,mse,0.0543373053431672,0.00047809966581810367
683,60,ellipse,friedman_mse,0.05387395399480838,0.0005483465397598137
684,60,diamond,mae,0.043023071661799125,0.00016060373113301561
685,60,diamond,mse,0.043154966226721825,0.00013441222042054901
686,60,diamond,friedman_mse,0.04210432690490944,0.00016576486144208395
687,60,log,mae,0.18452304680490403,0.00026378059462236575
688,60,log,mse,0.1950441237226804,0.0014519213782161178
689,60,log,friedman_mse,0.18551005569855264,0.001001480899394503
690,60,quadratic,mae,3.142740147320912,0.03138995837965539
691,60,quadratic,mse,3.1274518825366826,0.02778631370406278
692,60,quadratic,friedman_mse,3.078347337340971,0.01797949789698346
693,60,w_shape,mae,3.5045624623085616,0.047786902054871926
694,60,w_shape,mse,3.824304178081183,0.11189515154170525
695,60,w_shape,friedman_mse,2.932617115590779,0.07559140322908367
696,60,two_parabolas,mae,0.02869813266161898,0.00021731031486500805
697,60,two_parabolas,mse,0.029716279411663778,0.00032291113030619064
698,60,two_parabolas,friedman_mse,0.029066942223936753,0.0003103462538191602
699,60,fourth_root,mae,0.19526425462357677,0.0012017215163670869
700,60,fourth_root,mse,0.19824586549640663,0.0014177151379832075
701,60,fourth_root,friedman_mse,0.19825199337263527,0.0018182943503906028
702,60,multi_indept,mae,0.07996344799126298,0.0005892941067052136
703,60,multi_indept,mse,0.08063857156931417,0.0005125653523933183
704,60,multi_indept,friedman_mse,0.08206636736089287,0.0009732203921665888
705,60,bernoulli,mae,1.3592755091134547,0.007684625465893651
706,60,bernoulli,mse,1.3917285067243188,0.0074067901620410385
707,60,bernoulli,friedman_mse,1.3879914682826033,0.004843167747495885
708,60,square,mae,0.042744639690684386,0.0001320839735910018
709,60,square,mse,0.04345329592898583,0.0001258692958342553
710,60,square,friedman_mse,0.04226827322461404,0.0001411151178953032
711,60,linear,mae,0.8109471094275316,0.002632632968472391
712,60,linear,mse,0.8831866941230885,0.003450012502451256
713,60,linear,friedman_mse,0.8438887118797466,0.006274758626501066
714,60,exponential,mae,66.59429578476059,0.3646697921247507
715,60,exponential,mse,65.89305821886686,0.6044375643397123
716,60,exponential,friedman_mse,65.58441545908838,0.966344709550864
717,60,cubic,mae,128.16045128735158,3.3197133227814337
718,60,cubic,mse,145.02888771144222,3.426802913519797
719,60,cubic,friedman_mse,140.955503968681,2.6217339750421127
720,65,joint_normal,mae,0.07269426658008601,0.00012055459897081393
721,65,joint_normal,mse,0.07353387263870328,0.00039560413043197325
722,65,joint_normal,friedman_mse,0.07239084182589559,0.0002977567767703267
723,65,sine_4pi,mae,0.048633537201293695,0.00021088166353442348
724,65,sine_4pi,mse,0.048660591212168,0.00011967080890766649
725,65,sine_4pi,friedman_mse,0.049382085884202356,0.00011219152007906149
726,65,sine_16pi,mae,0.049171606781516566,8.066452020380176e-05
727,65,sine_16pi,mse,0.0489200433865742,6.208195088769952e-05
728,65,sine_16pi,friedman_mse,0.04882454392006183,0.00011510797215852556
729,65,multi_noise,mae,0.07540580742271423,0.00040923975201236974
730,65,multi_noise,mse,0.07823933950924425,0.0009258947895307798
731,65,multi_noise,friedman_mse,0.07437643597684701,0.0005485465419641298
732,65,step,mae,0.5952115500830322,0.0037010335787128197
733,65,step,mse,0.5925574773200826,0.0024758381231298233
734,65,step,friedman_mse,0.6080849738343378,0.0034706252143534766
735,65,spiral,mae,3.533250606606413,0.05130705504066743
736,65,spiral,mse,3.540898214974578,0.04869945380674138
737,65,spiral,friedman_mse,3.4926581605507123,0.045325451610982725
738,65,circle,mae,0.051864151761010314,0.0003939747566227516
739,65,circle,mse,0.053090884748942115,0.00033575874400415626
740,65,circle,friedman_mse,0.05281193782107765,0.0004189415115008381
741,65,ellipse,mae,0.053017230582029874,0.0005364809473405276
742,65,ellipse,mse,0.05330996347698493,0.00042708082045753235
743,65,ellipse,friedman_mse,0.052214535906059366,5.726608817144655e-05
744,65,diamond,mae,0.04256545416388067,0.00020297909333165707
745,65,diamond,mse,0.043431552220349876,0.00012061628601678081
746,65,diamond,friedman_mse,0.04241143524585938,0.00011164276454971802
747,65,log,mae,0.191501023039089,0.0014540665220300565
748,65,log,mse,0.18795755847934617,0.0004476464212450893
749,65,log,friedman_mse,0.1848629121419907,0.0009057577831689097
750,65,quadratic,mae,3.164646542545409,0.03963494372992654
751,65,quadratic,mse,3.2234545545690794,0.0263788793274283
752,65,quadratic,friedman_mse,3.263519972872333,0.023142848318770903
753,65,w_shape,mae,3.223632482404303,0.10858158525687622
754,65,w_shape,mse,3.243340362958363,0.1237055244595309
755,65,w_shape,friedman_mse,2.9933374044868493,0.034471922614058265
756,65,two_parabolas,mae,0.03101717875661103,0.0002929969202184316
757,65,two_parabolas,mse,0.027162322293972835,0.00048796997621982003
758,65,two_parabolas,friedman_mse,0.02746373237926348,0.00036550197899927066
759,65,fourth_root,mae,0.20507521982290608,0.0009429932636722051
760,65,fourth_root,mse,0.19851809853171287,0.0009368389338557264
761,65,fourth_root,friedman_mse,0.19563244917655934,0.0010182094514931122
762,65,multi_indept,mae,0.07914572042062556,0.0006238847466451539
763,65,multi_indept,mse,0.07967846094108047,0.00020631882402868203
764,65,multi_indept,friedman_mse,0.08281000418906667,0.0017107285150843917
765,65,bernoulli,mae,1.3711086268894948,0.003605554537774337
766,65,bernoulli,mse,1.3360384431994508,0.00735930897098576
767,65,bernoulli,friedman_mse,1.3874003315912327,0.012888174392031219
768,65,square,mae,0.042458070282717884,0.00010865679193370137
769,65,square,mse,0.04320273583393547,9.720424327598162e-05
770,65,square,friedman_mse,0.042348158120765964,0.00013465086019697126
771,65,linear,mae,0.8396553219746945,0.003989557947097563
772,65,linear,mse,0.8397583231793888,0.006997456903851213
773,65,linear,friedman_mse,0.8495722390019111,0.006695013555190116
774,65,exponential,mae,64.20147125166733,1.4050822606891804
775,65,exponential,mse,65.5823000240402,1.0376846752046778
776,65,exponential,friedman_mse,66.47134774184374,0.7531196920982988
777,65,cubic,mae,137.24376893782497,3.574915386106492
778,65,cubic,mse,129.050262582193,1.1247710430004418
779,65,cubic,friedman_mse,142.7972806591066,3.2784358568858565
780,70,joint_normal,mae,0.07392755410380449,0.0004404400751031087
781,70,joint_normal,mse,0.07417857059028922,0.00019645913860476502
782,70,joint_normal,friedman_mse,0.07226511332960363,0.0004007650975543692
783,70,sine_4pi,mae,0.04921700979864772,0.00010654434952558781
784,70,sine_4pi,mse,0.049029203657647374,0.00020483424638560003
785,70,sine_4pi,friedman_mse,0.048923571432924834,0.00018523730970882525
786,70,sine_16pi,mae,0.04851504144563757,0.0001298640217902545
787,70,sine_16pi,mse,0.04864980084687649,0.00020744648408801324
788,70,sine_16pi,friedman_mse,0.048923672723733914,0.00021279345990611026
789,70,multi_noise,mae,0.07424584385778786,0.00047018586148544496
790,70,multi_noise,mse,0.07377626375537141,0.0003175475631601525
791,70,multi_noise,friedman_mse,0.0741200793647199,0.00015120347693580732
792,70,step,mae,0.6087993882845286,0.009475518185126576
793,70,step,mse,0.5967804275072557,0.0014105136835269726
794,70,step,friedman_mse,0.5989022263435418,0.004050996932822477
795,70,spiral,mae,3.6161105305821373,0.07642586685420684
796,70,spiral,mse,3.523957604609482,0.03598693176624835
797,70,spiral,friedman_mse,3.509867017710158,0.04533527113791586
798,70,circle,mae,0.05243017815174339,0.00026897509800973506
799,70,circle,mse,0.053251788437908766,0.00015037191421229379
800,70,circle,friedman_mse,0.05307684844540676,0.0005936501141345877
801,70,ellipse,mae,0.05163666456211467,0.00024370635656829472
802,70,ellipse,mse,0.05216579092854469,0.0004899418442347274
803,70,ellipse,friedman_mse,0.05348069629920673,0.0005844245222723487
804,70,diamond,mae,0.042365529778826225,0.00013600670517480032
805,70,diamond,mse,0.04236456331217906,0.0001330211250377661
806,70,diamond,friedman_mse,0.04246865431727183,6.961768902683084e-05
807,70,log,mae,0.1911003676292673,0.0004685710999820091
808,70,log,mse,0.18528285685253632,0.0012628125744896922
809,70,log,friedman_mse,0.18080804834090916,0.0015257621577093798
810,70,quadratic,mae,3.238081992726079,0.04943188380892188
811,70,quadratic,mse,3.289600733000782,0.016267638795973347
812,70,quadratic,friedman_mse,2.860143364744488,0.03975818014307522
813,70,w_shape,mae,3.445784171263898,0.03719152682096628
814,70,w_shape,mse,3.4603004426279975,0.06350304810733749
815,70,w_shape,friedman_mse,3.0909536590714657,0.10674528216652766
816,70,two_parabolas,mae,0.02937504572802273,0.000420959434975268
817,70,two_parabolas,mse,0.0280987566089664,0.00025454475987677424
818,70,two_parabolas,friedman_mse,0.02889020447714184,0.00015635942648323963
819,70,fourth_root,mae,0.19670989667276637,0.0012074763557905672
820,70,fourth_root,mse,0.19990133737500124,0.0021078487149411426
821,70,fourth_root,friedman_mse,0.1983264236493407,0.0023075742813942527
822,70,multi_indept,mae,0.07887865743575188,0.0006541322272030707
823,70,multi_indept,mse,0.0791889690948917,0.00033154173895408876
824,70,multi_indept,friedman_mse,0.0804344498464111,0.0008419437325945237
825,70,bernoulli,mae,1.345612006477665,0.009274990606124531
826,70,bernoulli,mse,1.3437172581926804,0.0037982372214470372
827,70,bernoulli,friedman_mse,1.3701031930018168,0.011710330556225267
828,70,square,mae,0.04271617034112161,7.726403794395992e-05
829,70,square,mse,0.04308602882089964,0.00018093750571112466
830,70,square,friedman_mse,0.0427528816403589,0.00010344362725701378
831,70,linear,mae,0.8553563434541196,0.007499668585998621
832,70,linear,mse,0.8300687378631834,0.0055719148988381305
833,70,linear,friedman_mse,0.862979597217018,0.0018745850759989769
834,70,exponential,mae,68.65251820724313,1.2616642108770164
835,70,exponential,mse,71.6281146455302,1.2225744380934596
836,70,exponential,friedman_mse,65.32752231500315,0.6808314375192687
837,70,cubic,mae,139.9397907456535,3.816754711561904
838,70,cubic,mse,131.53503606440614,1.6277686454082372
839,70,cubic,friedman_mse,132.13745459639404,1.4474683696345894
840,75,joint_normal,mae,0.07279796493137089,0.0006999894104286963
841,75,joint_normal,mse,0.07409916655466774,0.0003439298165225823
842,75,joint_normal,friedman_mse,0.07154544689470735,0.0002470762639354308
843,75,sine_4pi,mae,0.04895605752146532,0.00017604692520139498
844,75,sine_4pi,mse,0.048307961891727286,0.00022277356952922066
845,75,sine_4pi,friedman_mse,0.0489678546624655,9.008853354614927e-05
846,75,sine_16pi,mae,0.04876867550601142,0.0001403223125746991
847,75,sine_16pi,mse,0.048423155249455466,0.00013181759898702171
848,75,sine_16pi,friedman_mse,0.048274761673570976,0.0001683484123320879
849,75,multi_noise,mae,0.07389958613072459,0.0005405655777957846
850,75,multi_noise,mse,0.07354724493930512,0.0005256218270737282
851,75,multi_noise,friedman_mse,0.07522650410469908,0.0003374436610453397
852,75,step,mae,0.598847989870978,0.0010850463113422492
853,75,step,mse,0.6054867439173007,0.002915329841537443
854,75,step,friedman_mse,0.6003786331301527,0.005414988102835665
855,75,spiral,mae,3.3285199939097305,0.0253248697182426
856,75,spiral,mse,3.4437933492114325,0.035095701721833475
857,75,spiral,friedman_mse,3.596324541855322,0.047196776619983206
858,75,circle,mae,0.05381729358689104,0.00033898162217384573
859,75,circle,mse,0.05293880652766444,0.000550699830297092
860,75,circle,friedman_mse,0.052429587579951475,0.0002576064980983966
861,75,ellipse,mae,0.05280168336504133,0.0006888109775696237
862,75,ellipse,mse,0.05271063313797314,0.00032868653720406256
863,75,ellipse,friedman_mse,0.054396825607478806,0.0005930523743451324
864,75,diamond,mae,0.042395855622053835,0.00011574701755871161
865,75,diamond,mse,0.04264822868918289,0.00013870030310297212
866,75,diamond,friedman_mse,0.04228181206017324,0.0001609945816119989
867,75,log,mae,0.1868080245318621,0.0013230385166658003
868,75,log,mse,0.18404844749062005,0.0010572646821744025
869,75,log,friedman_mse,0.18263614414037216,0.001289287452808236
870,75,quadratic,mae,3.106220697921726,0.038100816019817865
871,75,quadratic,mse,3.1904665859014463,0.025753305251686807
872,75,quadratic,friedman_mse,3.1529327378516,0.02331639819012566
873,75,w_shape,mae,3.185154561778636,0.03318815170152385
874,75,w_shape,mse,3.01326909238817,0.053889659382493404
875,75,w_shape,friedman_mse,3.282371868414521,0.03364469661808586
876,75,two_parabolas,mae,0.030192327123314495,0.00042253563403102455
877,75,two_parabolas,mse,0.02946364205716997,0.00036100245136560746
878,75,two_parabolas,friedman_mse,0.02920205527835703,0.00015186137018729595
879,75,fourth_root,mae,0.2019392173400087,0.00270595631627628
880,75,fourth_root,mse,0.203611814928616,0.0015116702184817328
881,75,fourth_root,friedman_mse,0.19917839905769738,0.0007499052247141054
882,75,multi_indept,mae,0.08033820883810007,0.0006119562438876578
883,75,multi_indept,mse,0.08004903541576992,0.0004778044826958008
884,75,multi_indept,friedman_mse,0.07888331312449647,0.0006591271082856618
885,75,bernoulli,mae,1.3622131080527977,0.009786217305349015
886,75,bernoulli,mse,1.3578533892405853,0.005714794825921582
887,75,bernoulli,friedman_mse,1.3896595420655184,0.006050076822839743
888,75,square,mae,0.04284947563266491,4.5003371483658196e-05
